46,1270001000392,01,0,2015-11-20,2015-10-05,"株式会社ダイトリ",,301,"鳥取県","鳥取市","金沢３９３番地の３",,31,201,6801439,,,,,,,2015-10-05
47,1270001000418,01,0,2015-11-20,2015-10-05,"株式会社田村紙店",,301,"鳥取県","鳥取市","桶屋町４０番地",,31,201,6800054,,,,,,,2015-10-05
48,1270001000426,01,0,2015-11-20,2015-10-05,"株式会社高木建設",00004222,301,"鳥取県","鳥取市","吉方温泉２丁目６３０番地",,31,201,6800841,,,,,,,2015-10-05
49,1270001000442,01,0,2015-11-20,2015-10-05,"大山日ノ丸証券株式会社",,301,"鳥取県","鳥取市","吉方温泉３丁目１０１番地",,31,201,6800841,,,,,,,2015-10-05
50,1270001000450,01,0,2015-11-20,2015-10-05,"株式会社中国工業",,301,"鳥取県","鳥取市","田島７３６番地２",,31,201,6800804,,,,,,,2015-10-05
51,1270001000467,01,0,2015-11-20,2015-10-05,"株式会社テクノスフェロー",,301,"鳥取県","鳥取市","千代水３丁目５７番地",,31,201,6800911,,,,,,,2015-10-05
52,1270001000475,01,0,2015-11-20,2015-10-05,"株式会社東燃",,301,"鳥取県","鳥取市","吉方２０８番地",,31,201,6800842,,,,,,,2015-10-05
53,1270001000483,01,0,2015-11-20,2015-10-05,"トミタ電機株式会社",,301,"鳥取県","鳥取市","幸町１２３番地",,31,201,6800823,,,,,,,2015-10-05
54,1270001000491,01,0,2015-11-20,2015-10-05,"とりしんビジネスサービス株式会社",,301,"鳥取県","鳥取市","栄町６４３番地",,31,201,6800831,,,,,,,2015-10-05
55,1270001000509,01,0,2015-11-20,2015-10-05,"株式会社トリセキ",,301,"鳥取県","鳥取市","片原３丁目１０１番地",,31,201,6800023,,,,,,,2015-10-05
56,1270001000517,01,0,2015-11-20,2015-10-05,"株式会社トムズ・ワン",,301,"鳥取県","鳥取市","今町１丁目１１３",,31,201,6800822,,,,,,,2015-10-05
57,1270001000525,01,0,2015-11-20,2015-10-05,"中嶋米穀株式会社",,301,"鳥取県","鳥取市","千代水４丁目３番地",,31,201,6800911,,,,,,,2015-10-05
58,1270001000541,01,0,2015-11-20,2015-10-05,"株式会社アジャスト",,301,"鳥取県","鳥取市","鹿野町鹿野５７６番地４",,31,201,6890405,,,,,,,2015-10-05
59,1270001000558,01,0,2015-11-20,2015-10-05,"株式会社日照プレス",,301,"鳥取県","鳥取市","湖山町東４丁目１１５番地",,31,201,6800942,,,,,,,2015-10-05
60,1270001000566,01,0,2015-11-20,2015-10-05,"株式会社日本海テレビサービス",,301,"鳥取県","鳥取市","秋里１２５６番地",,31,201,6800902,,,,,,,2015-10-05
61,1270001000574,01,0,2015-11-20,2015-10-05,"日本土地株式会社",,301,"鳥取県","鳥取市","吉方温泉１丁目４５５番地",,31,201,6800841,,,,,,,2015-10-05
62,1270001000590,01,0,2015-11-20,2015-10-05,"株式会社西村組",,301,"鳥取県","鳥取市","源太１４番地２",,31,201,6801133,,,,,,,2015-10-05
63,1270001000608,01,0,2015-11-20,2015-10-05,"株式会社テール",,301,"鳥取県","鳥取市","雲山１７３番地の１５",,31,201,6800862,,,,,,,2015-10-05
64,1270001000616,01,0,2015-11-20,2015-10-05,"白兎生コン株式会社",00004226,301,"鳥取県","鳥取市","湖山町西４丁目２６２番地",,31,201,6800947,,,,,,,2015-10-05
65,1270001000624,01,0,2015-11-20,2015-10-05,"浜崎酒販株式会社",,301,"鳥取県","鳥取市","南栄町６０番地５",,31,201,6891121,,,,,,,2015-10-05
66,1270001000640,01,0,2015-11-20,2015-10-05,"株式会社光商会",,301,"鳥取県","鳥取市","幸町１番地",,31,201,6800823,,,,,,,2015-10-05
67,1270001000649,01,0,2015-11-20,2015-10-05,"株式会社日ノ丸総本社",,301,"鳥取県","鳥取市","古海６０１番地４",,31,201,6800921,,,,,,,2015-10-05
68,1270001000657,01,0,2015-11-20,2015-10-05,"博建設株式会社",,301,"鳥取県","鳥取市","賀露町北３丁目６番２９号",,31,201,6800907,,,,,,,2015-10-05
69,1270001000665,01,0,2015-11-20,2015-10-05,"株式会社ファイナール",,301,"鳥取県","鳥取市","上味野１５番地",,31,201,6801167,,,,,,,2015-10-05
70,1270001000673,01,0,2015-11-20,2015-10-05,"扶桑興業株式会社",,301,"鳥取県","鳥取市","永楽温泉町１６１番地鳥取駅前扶桑ビル",,31,201,6800834,,,,,,,2015-10-05
71,1270001000698,01,0,2015-11-20,2015-10-05,"株式会社鳥取マツダ",,301,"鳥取県","鳥取市","千代水３丁目１３番地",,31,201,6800911,,,,,,,2015-10-05
72,1270001000715,01,0,2015-11-20,2015-10-05,"株式会社本間設計事務所",,301,"鳥取県","鳥取市","瓦町４６８番地",,31,201,6800821,,,,,,,2015-10-05
73,1270001000723,01,0,2015-11-20,2015-10-05,"誠興業株式会社",,301,"鳥取県","鳥取市","栄町６４３番地",,31,201,6800831,,,,,,,2015-10-05
74,1270001000731,01,0,2015-11-20,2015-10-05,"丸石産業株式会社",,301,"鳥取県","鳥取市","商栄町２２１番地７",,31,201,6800912,,,,,,,2015-10-05
75,1270001000748,01,0,2015-11-20,2015-10-05,"株式会社水田",,301,"鳥取県","鳥取市","戎町５１４番地",,31,201,6800055,,,,,,,2015-10-05
76,1270001000772,01,0,2015-11-20,2015-10-05,"株式会社村上電器",,301,"鳥取県","鳥取市","湖山町北３丁目１６０番地",,31,201,6800941,,,,,,,2015-10-05
77,1270001000780,01,0,2015-11-20,2015-10-05,"株式会社森下久平商店",,301,"鳥取県","鳥取市","戎町１１９番地２",,31,201,6800055,,,,,,,2015-10-05
78,1270001000789,01,0,2015-11-20,2015-10-05,"やすなが工事株式会社",,301,"鳥取県","鳥取市","千代水２丁目１１８番地",,31,201,6800911,,,,,,,2015-10-05
79,1270001000797,01,0,2015-11-20,2015-10-05,"山口電業株式会社",,301,"鳥取県","鳥取市","南安長１丁目２３番１０号",,31,201,6800914,,,,,,,2015-10-05
